Date,Open,High,Low,Close,Adj Close,Volume,Mkt-RF,SMB,HML,RF,Yest_Close,stock_return,SMA_20,SMA_50,EMA_12,EMA_26,MACD,RSI,ADS_Index
2021-10-19,292.510009765625,292.6499938964844,287.5033264160156,288.0899963378906,288.0899963378906,52143300,0.71,-0.49,-0.23,0.0,290.03668212890625,-0.006711860640270406,265.1556709289551,250.62793518066405,273.055241444205,263.70413544382023,9.351106000384789,77.90545830026258,1.00082
2021-10-20,288.45001220703125,289.8299865722656,285.7933349609375,288.6000061035156,288.6000061035156,42096300,0.34,-0.02,1.19,0.0,288.0899963378906,0.0017703140411263274,267.05333786010743,251.6666687011719,275.4467436994836,265.5482740112051,9.89846968827851,78.15506839937066,1.01624
2021-10-21,285.3333435058594,300.0,285.1666564941406,298.0,298.0,94444500,0.37,0.21,-0.95,0.0,288.6000061035156,0.03257101073349516,269.3926712036133,252.90786865234375,278.9164754380246,267.9521055659306,10.964369872093982,82.15631611265826,1.02941
2021-10-22,298.5,303.3333435058594,296.9866638183594,303.2266540527344,303.2266540527344,68642400,-0.25,-0.24,1.01,0.0,298.0,0.017539107559511324,271.6475036621094,254.15740173339844,282.6565029172107,270.5650350834716,12.091467833739046,83.91996674927563,1.04035
2021-10-25,316.84332275390625,348.3399963378906,314.73333740234375,341.6199951171875,341.6199951171875,188556300,0.58,0.49,-0.15,0.0,303.2266540527344,0.12661598362581974,275.53916931152344,256.20866821289064,291.7278094095148,275.82836545633944,15.899443953175364,90.9758481109975,1.06041
2021-10-26,341.5633239746094,364.9800109863281,333.8133239746094,339.4766540527344,339.4766540527344,187245000,0.04,-0.7,-0.31,0.0,341.6199951171875,-0.006274050392506694,279.5536682128906,258.4237347412109,299.0737855084717,280.54305350051686,18.53073200795484,88.63753818036844,1.06367
2021-10-27,346.5533447265625,356.9599914550781,343.59332275390625,345.9533386230469,345.9533386230469,115579500,-0.76,-0.74,-1.18,0.0,339.4766540527344,0.019078438805710658,283.8295013427734,260.9047348022461,306.28602444917556,285.38825980588945,20.89776464328611,89.51455695730198,1.06533
2021-10-28,356.10333251953125,360.3333435058594,351.3999938964844,359.0133361816406,359.0133361816406,81639600,1.14,0.88,-0.5,0.0,345.9533386230469,0.03775074872979912,288.85550079345705,263.4917349243164,314.3979185618625,290.84196916705616,23.555949394806362,91.01977289278177,1.06537
2021-10-29,360.6199951171875,371.7366638183594,357.7366638183594,371.3333435058594,371.3333435058594,89755200,0.22,0.2,-0.83,0.0,359.0133361816406,0.03431629436179361,294.5018341064453,266.4286016845703,323.15721470709286,296.8042931921527,26.352921514940135,92.16272874110378,1.06381
2021-11-01,381.6666564941406,403.25,372.88665771484375,402.86334228515625,402.86334228515625,168146100,0.51,2.02,0.44,0.0,371.3333435058594,0.08491022777974516,301.6195007324219,269.95080200195315,335.41969587294875,304.66051905089375,30.759176822054997,94.1979834518968,1.04939
2021-11-02,386.4533386230469,402.86334228515625,382.0,390.6666564941406,390.6666564941406,128213400,0.24,-0.29,-0.54,0.0,402.86334228515625,-0.030274995292032605,308.143000793457,273.0554684448242,343.9192282762091,311.0313440466898,32.88788422951927,85.00224039794868,1.04223
2021-11-03,392.4433288574219,405.1300048828125,384.2066650390625,404.6199951171875,404.6199951171875,103885500,0.8,1.45,-0.12,0.0,390.6666564941406,0.035716738019734615,315.3281677246094,276.42460174560546,353.2578077902058,317.9638367185785,35.29397107162731,86.61240001729816,1.03441
2021-11-04,411.4700012207031,414.4966735839844,405.6666564941406,409.9700012207031,409.9700012207031,76192200,0.39,-0.02,-1.37,0.0,404.6199951171875,0.01322229787968372,322.5998336791992,279.88266845703123,361.9827606256669,324.7791081631803,37.203652462486616,87.18068751774028,1.0259
2021-11-05,409.3333435058594,413.2900085449219,402.6666564941406,407.36334228515625,407.36334228515625,64886400,0.38,0.69,1.19,0.0,409.9700012207031,-0.00635816993386208,329.8765014648437,283.3555352783203,368.96438857328064,330.8964588388822,38.06792973439843,85.28121347112132,1.01671
2021-11-08,383.2633361816406,399.0,377.6666564941406,387.64666748046875,387.64666748046875,100337100,0.18,0.02,0.07,0.0,407.36334228515625,-0.0484007095338631,336.0598342895508,286.3623352050781,371.8385853282327,335.10017799751824,36.73840733071444,72.42694445709051,0.985026
2021-11-09,391.20001220703125,391.5,337.17333984375,341.1666564941406,341.1666564941406,177317400,-0.35,-0.18,0.45,0.0,387.64666748046875,-0.11990303254359844,339.6895004272461,288.3129348754883,367.11982704606464,335.5495467750458,31.570280271018817,52.38238507717519,0.97305
2021-11-10,336.8033447265625,359.3666687011719,329.10333251953125,355.98333740234375,355.98333740234375,128408100,-1.07,-0.65,0.93,0.0,341.1666564941406,0.043429451929624885,343.97066802978514,290.5278015136719,365.4065209470307,337.06316089558646,28.343360051444222,56.51395972222272,0.960356
2021-11-11,367.5899963378906,368.3233337402344,351.55999755859375,354.5033264160156,354.5033264160156,67189800,0.24,0.54,0.33,0.0,355.98333740234375,-0.0041575288246016116,348.05716705322266,292.7239346313477,363.7291064037976,338.3550250082108,25.374081395586757,55.99136178666904,0.946941
2021-11-12,349.1666564941406,351.5,339.73333740234375,344.47332763671875,344.47332763671875,76719300,0.74,-0.32,-0.91,0.0,354.5033264160156,-0.028293102015992094,351.23033294677737,294.7308010864258,360.76667890117005,338.80823261032253,21.95844629084752,52.451468056520405,0.932799
2021-11-15,339.2099914550781,343.99334716796875,326.20001220703125,337.7966613769531,337.7966613769531,104326800,-0.02,-0.53,0.71,0.0,344.47332763671875,-0.01938224449936754,353.6183319091797,296.5962677001953,357.23283005129053,338.7333014078507,18.499528643439817,50.177313029428454,0.885168
2021-11-16,334.4366760253906,352.3999938964844,334.05999755859375,351.57666015625,351.57666015625,79627200,0.5,0.04,-0.72,0.0,337.7966613769531,0.04079376842602816,356.7926651000977,298.60833435058595,356.36265006743815,339.6846613151395,16.67798875229863,54.556637020958746,0.866483
2021-11-17,354.5033264160156,373.21331787109375,351.8333435058594,363.0033264160156,363.0033264160156,94336200,-0.47,-0.56,-0.25,0.0,351.57666015625,0.032501208284666315,360.51283111572263,300.8426010131836,357.3842925826039,341.4119698411303,15.97232274147359,57.864045352038296,0.846251
2021-11-18,368.8500061035156,370.6666564941406,358.3399963378906,365.4599914550781,365.4599914550781,62696700,0.06,-0.58,-0.07,0.0,363.0033264160156,0.006767610267700601,363.8858306884766,303.1194009399414,358.6267077937538,343.1933047754968,15.433403018256968,58.562316199075504,0.824465
2021-11-19,366.2900085449219,379.5733337402344,364.23333740234375,379.0199890136719,379.0199890136719,64926900,-0.2,-0.17,-1.28,0.0,365.4599914550781,0.03710391800920437,367.6754974365234,305.79133392333983,361.7641356737412,345.8471332375839,15.917002436157304,62.278197704586646,0.801116
2021-11-22,387.4433288574219,400.6499938964844,377.4766540527344,385.6233215332031,385.6233215332031,99217500,-0.61,-0.54,2.76,0.0,379.0199890136719,0.017422122080461188,369.8756637573242,308.5504669189453,365.4347796521199,348.7935175557779,16.641262096342018,63.97249199395811,0.722592
2021-11-23,389.1700134277344,393.5,354.23333740234375,369.6766662597656,369.6766662597656,108515100,-0.03,-0.52,1.75,0.0,385.6233215332031,-0.04135293272729215,371.38566436767576,310.9807336425781,366.0873775917577,350.340417459777,15.7469601319807,57.281342644911064,0.694875
2021-11-24,360.1300048828125,377.5899963378906,354.0,372.0,372.0,67680600,0.3,0.03,-0.87,0.0,369.6766662597656,0.006284772484400752,372.68799743652346,313.3818670654297,366.9970118084103,351.94483098127495,15.052180827135373,57.971077835508055,0.666535
2021-11-26,366.489990234375,369.59332275390625,360.3333435058594,360.6400146484375,360.6400146484375,35042700,-2.22,-1.23,-0.92,0.0,372.0,-0.03053759503108199,372.76933135986326,315.54806732177735,366.01901224533754,352.58891866032405,13.43009358501348,53.428632554720046,0.60794
2021-11-29,366.9966735839844,380.8900146484375,366.7300109863281,378.9966735839844,378.9966735839844,58393500,1.11,-1.02,-0.79,0.0,360.6400146484375,0.05090022790022756,373.15249786376955,318.06473419189456,368.0155755282063,354.54504865466924,13.47052687353704,59.01697364061653,0.514709
2021-11-30,381.4566650390625,389.3333435058594,372.6666564941406,381.586669921875,381.586669921875,81276000,-1.95,0.52,-1.13,0.0,378.9966735839844,0.006833823403773729,372.08866424560546,320.82866760253904,370.10343620415534,356.5481317114993,13.555304492656035,59.75082996175345,0.481617
2021-12-01,386.8999938964844,390.9466552734375,363.586669921875,365.0,365.0,68450400,-1.61,-0.79,1.11,0.0,381.586669921875,-0.04346763456194869,370.8053314208984,323.19946746826173,369.31829217274685,357.174196029166,12.144096143580839,53.18296391416558,0.447434
2021-12-02,366.35333251953125,371.0,352.2166748046875,361.5333251953125,361.5333251953125,73114800,1.51,0.71,1.27,0.0,365.0,-0.009497739190924658,368.6509979248047,325.4172006225586,368.12060494544926,357.4970944859176,10.623510459531644,51.89892757833982,0.413593
2021-12-03,361.5966796875,363.52667236328125,333.4033203125,338.3233337402344,338.3233337402344,92322000,-1.21,-1.13,1.07,0.0,361.5333251953125,-0.06419876077133223,365.06866455078125,327.15940063476563,363.5364093754162,356.0768159121633,7.459593463252929,44.20387368868649,0.380083
2021-12-06,333.836669921875,340.5466613769531,316.8333435058594,336.336669921875,336.336669921875,81663000,1.19,0.76,0.63,0.0,338.3233337402344,-0.0058720863157630775,361.5173309326172,328.72353393554687,359.3518340748714,354.61458287584566,4.7372511990257635,43.60786554084758,0.28205
2021-12-07,348.0666809082031,352.5566711425781,342.2699890136719,350.5833435058594,350.5833435058594,56084700,2.22,0.2,-1.79,0.0,336.336669921875,0.04235837141187615,359.6641647338867,330.45946716308595,358.00283552579265,354.31597255214297,3.6868629736496814,48.926068776637926,0.251016
2021-12-08,350.9033203125,357.4599914550781,344.3333435058594,356.32000732421875,356.32000732421875,41906400,0.47,0.66,-0.83,0.0,350.5833435058594,0.016363195584229166,360.4218322753906,332.4021337890625,357.74393887939664,354.4644195722967,3.2795193070999176,50.93270710915226,0.220891
2021-12-09,353.5466613769531,354.163330078125,334.1199951171875,334.6000061035156,334.6000061035156,59438400,-1.07,-1.37,1.57,0.0,356.32000732421875,-0.060956445819052484,359.35266571044923,333.885400390625,354.1833338369534,352.9929815375722,1.1903522993812317,43.90004277744348,0.191662
2021-12-10,336.25,340.32666015625,327.510009765625,339.010009765625,339.010009765625,59664300,0.7,-0.83,0.5,0.0,334.6000061035156,0.01317992702231167,358.5779998779297,335.4957336425781,351.84897628751827,351.9572058507613,-0.10822956324301458,45.54415485624832,0.16332
2021-12-13,333.6966552734375,335.0,317.1400146484375,322.13665771484375,322.13665771484375,78595500,-1.04,-0.31,-0.98,0.0,339.010009765625,-0.04977243020772945,357.46116638183594,336.7703332519531,347.27785035326065,349.74827635921184,-2.4704260059511967,40.6369206902931,0.0829921
2021-12-14,315.0,322.13665771484375,310.0,319.5033264160156,319.5033264160156,70806300,-0.76,-0.68,1.64,0.0,322.13665771484375,-0.008174578197676457,356.54649963378904,337.95019958496096,343.00484667060755,347.50790969675285,-4.503063026145298,39.91411844462183,0.0570664
2021-12-15,317.7366638183594,326.25,309.4166564941406,325.3299865722656,325.3299865722656,75169200,1.62,0.39,-1.91,0.0,319.5033264160156,0.018236618133556714,355.23416595458986,339.2528662109375,340.2856374247088,345.86510057642045,-5.57946315171165,42.357225235543474,0.031464
2021-12-16,331.5,331.6600036621094,307.2833251953125,308.97332763671875,308.97332763671875,82771500,-1.2,-1.6,2.78,0.0,325.3299865722656,-0.05027713279025869,352.532666015625,340.21399963378906,335.46835899578724,343.13237665496104,-7.664017659173794,37.72054101316227,0.00617528
2021-12-17,304.92333984375,320.2200012207031,303.0133361816406,310.8566589355469,310.8566589355469,100437300,-0.65,1.88,-2.33,0.0,308.97332763671875,0.006095449446181606,349.80249938964846,341.14039916992186,331.6819436019041,340.74158274981926,-9.059639147915163,38.554579984290456,-0.0188093
2021-12-20,303.5666809082031,307.2300109863281,297.7966613769531,299.9800109863281,299.9800109863281,56480100,-1.27,-0.16,-0.41,0.0,310.8566589355469,-0.034989271217361693,345.8505004882812,341.9033996582031,326.8047231995078,337.72220706363476,-10.91748386412695,35.590256077357424,-0.0924652
2021-12-21,305.6233215332031,313.1666564941406,295.3733215332031,312.84332275390625,312.84332275390625,71517900,2.06,0.82,0.19,0.0,299.9800109863281,0.04288056302579568,342.2115005493164,342.8806658935547,324.656815438646,335.87932674439566,-11.222511305749663,41.335005883726524,-0.117193
2021-12-22,321.88665771484375,338.5533447265625,319.01666259765625,336.2900085449219,336.2900085449219,93634200,0.97,0.26,-0.36,0.0,312.84332275390625,0.0749470552371662,340.5421676635742,344.23499938964846,326.44653745499613,335.90974761850873,-9.4632101635126,50.07568218424945,-0.142096
2021-12-23,335.6000061035156,357.6600036621094,332.5199890136719,355.6666564941406,355.6666564941406,92713200,0.71,0.35,-0.48,0.0,336.2900085449219,0.0576188630553096,339.7255004882812,345.9411328125,330.9419403840953,337.373222350037,-6.431281965941707,55.920661071693765,-0.167184
2021-12-27,357.8900146484375,372.3333435058594,356.90667724609375,364.64666748046875,364.64666748046875,71145900,1.22,-0.11,0.29,0.0,355.6666564941406,0.02524839149906667,339.9258331298828,347.7785992431641,336.1272830143066,339.3934775448838,-3.266194530577195,58.354129174106596,-0.267852
2021-12-28,369.8299865722656,373.0,359.47332763671875,362.8233337402344,362.8233337402344,60324000,-0.27,-0.59,0.81,0.0,364.64666748046875,-0.0050002753427934084,339.11716613769534,349.41486572265626,340.2343677413724,341.1290224482431,-0.8946547068707105,57.65810403364734,-0.29056
2021-12-29,366.21331787109375,368.0,354.71331787109375,362.0633239746094,362.0633239746094,56154000,0.06,-0.07,0.17,0.0,362.8233337402344,-0.0020947102761839837,338.14099884033203,350.8553985595703,343.59266870033196,342.6797114501962,0.9129572501357757,57.35103763068635,-0.311786
2021-12-30,353.77667236328125,365.1833190917969,351.04998779296875,356.7799987792969,356.7799987792969,47040900,-0.15,0.11,-0.4,0.0,362.0633239746094,-0.01459226838364608,337.72999877929686,352.22919860839846,345.6214887124804,343.7241771782777,1.8973115342026858,55.15212950776011,-0.331537
2021-12-31,357.8133239746094,360.6666564941406,351.5299987792969,352.260009765625,352.260009765625,40733700,-0.31,0.05,0.53,0.0,356.7799987792969,-0.012668840823859993,337.2663330078125,353.5023986816406,346.64279964373344,344.35646107363675,2.2863385700966887,53.27036113719278,-0.349821
2022-01-03,382.5833435058594,400.3566589355469,378.67999267578125,399.9266662597656,399.9266662597656,103931400,0.73,0.34,0.78,0.0,352.260009765625,0.13531668418977072,340.34649963378905,355.54093200683593,354.8403175846615,348.47277256890555,6.367545015755923,66.32085464846331,-0.393409
2022-01-04,396.51666259765625,402.6666564941406,374.3500061035156,383.1966552734375,383.1966552734375,100248300,-0.29,-0.82,3.62,0.0,399.9266662597656,-0.041832696836128024,342.6894989013672,357.14033203125,359.20283107524244,351.0449120285005,8.157919046741938,59.988453805847556,-0.403793
2022-01-05,382.2166748046875,390.11334228515625,360.336669921875,362.7066650390625,362.7066650390625,80119800,-2.28,-1.46,2.6,0.0,383.1966552734375,-0.05347121367683642,343.29566497802733,357.5620654296875,359.74188245429167,351.90874558483847,7.833136869453199,53.278761381500914,-0.412183
2022-01-06,359.0,362.6666564941406,340.1666564941406,354.8999938964844,354.8999938964844,90336600,0.0,0.2,1.75,0.0,362.7066650390625,-0.02152337383085411,343.22466430664065,357.8705322265625,358.99697652232135,352.1303195338493,6.866656988472073,50.9409431425788,-0.418583
2022-01-07,360.1233215332031,360.30999755859375,336.6666564941406,342.32000732421875,342.32000732421875,84164700,-0.48,-1.32,2.02,0.0,354.8999938964844,-0.03544656745171683,343.6106643676758,357.79786560058596,356.4312889533825,351.4036297405433,5.027659212839183,47.33639539723383,-0.422996
2022-01-10,333.3333435058594,353.0333251953125,326.6666564941406,352.7066650390625,352.7066650390625,91815000,-0.15,-0.23,-0.28,0.0,342.32000732421875,0.03034195341380184,344.29549713134764,357.6717321777344,355.85826988964095,351.5001508737669,4.358119015874024,50.45367375838013,-0.424618
2022-01-11,351.22332763671875,358.6166687011719,346.2733459472656,354.79998779296875,354.79998779296875,66063300,1.1,-0.08,-0.3,0.0,352.7066650390625,0.005935024657598724,345.9286636352539,357.34106506347655,355.6954572593837,351.74458323815225,3.9508740212314706,51.08213365135677,-0.421685
2022-01-12,359.6166687011719,371.61334228515625,357.5299987792969,368.739990234375,368.739990234375,83739000,0.12,-0.89,0.5,0.0,354.79998779296875,0.03928974893184172,348.3904968261719,356.6585980224609,357.7023084863054,353.0035022749095,4.69880621139589,55.16094741312131,-0.417065
2022-01-13,369.69000244140625,371.8666687011719,342.17999267578125,343.85333251953125,343.85333251953125,97209900,-1.57,0.3,2.41,0.0,368.739990234375,-0.06749107331435772,349.31666412353513,355.72233154296873,355.57169679910936,352.32571192265925,3.245984876450109,47.53992452588186,-0.410755
2022-01-14,339.9599914550781,350.6666564941406,337.7933349609375,349.8699951171875,349.8699951171875,72924300,0.08,0.18,0.54,0.0,343.85333251953125,0.017497758575059023,351.3614974975586,354.62733154296876,354.6945119249675,352.14380697410576,2.550704950861757,49.36145537601182,-0.402752
2022-01-18,342.2033386230469,356.92999267578125,338.6866760253906,343.5033264160156,343.5033264160156,66743400,-2.08,-1.03,1.37,0.0,349.8699951171875,-0.018197241232530918,352.993830871582,353.297998046875,352.97279107743645,351.50377137721017,1.4690197002262835,47.48264146285568,-0.357352
2022-01-19,347.2366638183594,351.5566711425781,331.6666564941406,331.8833312988281,331.8833312988281,75442500,-1.01,-0.33,-0.67,0.0,343.5033264160156,-0.033827896918571805,354.58899688720703,351.78839782714846,349.7282588038044,350.05040544547813,-0.32214664167372575,44.17760427915875,-0.344434
2022-01-20,336.57666015625,347.2200012207031,331.3333435058594,332.0899963378906,332.0899963378906,70488600,-1.14,-0.86,-0.23,0.0,331.8833312988281,0.0006227038828787052,355.55133056640625,350.67726440429686,347.0146799628946,348.720004770842,-1.7053248079474201,44.25192622944731,-0.330999
2022-01-21,332.11334228515625,334.8500061035156,313.5,314.6333312988281,314.6333312988281,103416000,-2.1,0.28,0.49,0.0,332.0899963378906,-0.05256606712507208,354.46849670410154,350.14659790039065,342.03293401457665,346.19506599513727,-4.162131980560616,39.47145499149746,-0.317043
2022-01-24,301.586669921875,311.1700134277344,283.8233337402344,310.0,310.0,151565700,0.53,1.81,-0.25,0.0,314.6333312988281,-0.01472612987219572,352.1851638793945,349.22693115234375,337.1047903200264,343.51394999549746,-6.409159675471074,38.289146060983796,-0.271096
2022-01-25,304.73333740234375,317.086669921875,301.07000732421875,306.1333312988281,306.1333312988281,86595900,-1.43,-0.62,2.79,0.0,310.0,-0.01247312484248992,349.2594970703125,348.25953125,332.33995047061126,340.74501527722566,-8.405064806614405,37.2854200785401,-0.253211
2022-01-26,317.4766540527344,329.2300109863281,302.0,312.4700012207031,312.4700012207031,104867400,-0.3,-1.08,0.09,0.0,306.1333312988281,0.020699052582711226,346.74183044433596,347.61946472167966,329.2830352013946,338.6505697915573,-9.367534590162677,40.058582462260034,-0.233882
2022-01-27,311.1199951171875,311.7966613769531,276.3333435058594,276.3666687011719,276.3666687011719,147109500,-0.79,-1.64,0.79,0.0,312.4700012207031,-0.1155417556197045,342.4569976806641,346.39086486816404,321.1420557398219,334.03694748856583,-12.89489174874393,31.509504985465597,-0.213101
2022-01-28,277.1866760253906,285.8333435058594,264.0033264160156,282.1166687011719,282.1166687011719,134789100,2.45,-0.14,-2.07,0.0,276.3666687011719,0.020805692766870255,338.7238311767578,345.0016650390625,315.138150041568,330.19100091172186,-15.052850870153861,33.92800628156567,-0.190861
2022-01-31,290.9033203125,312.663330078125,287.3500061035156,312.239990234375,312.239990234375,104436000,2.34,1.31,-2.86,0.0,282.1166687011719,0.10677611383930961,336.7228302001953,343.9863983154297,314.69227930199986,328.8612964171036,-14.169017115103713,44.90425154333561,-0.116044
2022-02-01,311.7366638183594,314.5666809082031,301.6666564941406,310.4166564941406,310.4166564941406,73138200,0.87,0.05,0.65,0.0,312.239990234375,-0.005839526637397522,332.24732971191406,342.8855316162109,314.03449117771385,327.4950267931804,-13.46053561546654,44.423197137203545,-0.0893702
2022-02-02,309.3933410644531,310.5,296.4700012207031,301.88665771484375,301.88665771484375,66792900,0.48,-1.75,0.72,0.0,310.4166564941406,-0.027479191598914363,328.18182983398435,341.3428649902344,312.16559372188766,325.5981105651554,-13.432516843267763,42.14833718915418,-0.0647793
2022-02-03,294.0,312.3333435058594,293.50665283203125,297.0466613769531,297.0466613769531,78855600,-2.49,-0.05,2.18,0.0,301.88665771484375,-0.01603249502487914,324.8988296508789,339.5713317871094,309.8396041303593,323.4831884030664,-13.643584272707074,40.86947239586226,-0.0422621
2022-02-04,299.0733337402344,312.1666564941406,293.72332763671875,307.7733459472656,307.7733459472656,73625400,0.89,-0.02,-0.6,0.0,297.0466613769531,0.03611110968421323,322.542497253418,338.33326538085936,309.5217182560372,322.31949636930335,-12.797778113266133,44.86244945399089,-0.0218099
2022-02-07,307.92999267578125,315.92333984375,300.9033203125,302.4466552734375,302.4466552734375,60994500,-0.25,0.53,0.23,0.0,307.7733459472656,-0.017307186421337502,320.54882965087893,336.94219848632815,308.43324702794496,320.8474340659059,-12.414187037960914,43.29880634285588,0.0286239
2022-02-08,301.84332275390625,308.7633361816406,298.26666259765625,307.3333435058594,307.3333435058594,50729100,1.02,0.68,-0.28,0.0,302.4466552734375,0.016157190523412777,318.28016357421876,335.8760650634766,308.26403110147027,319.84639032071726,-11.582359219246996,45.186300459806006,0.0436752
2022-02-09,311.6666564941406,315.42333984375,306.6666564941406,310.6666564941406,310.6666564941406,52259400,1.61,0.23,-1.95,0.0,307.3333435058594,0.010845920427171937,316.07349700927733,334.5094647216797,308.6336657772657,319.16641003726716,-10.532744260001436,46.49468815273912,0.0580887
2022-02-10,302.7900085449219,314.60333251953125,298.8999938964844,301.51666259765625,301.51666259765625,66126900,-1.69,-0.15,1.23,0.0,310.6666564941406,-0.029452771017468203,312.7123306274414,332.90806457519534,307.538742211172,317.85902133803677,-10.320279126864762,43.430130058499664,0.0718697
2022-02-11,303.2099914550781,305.32000732421875,283.5666809082031,286.6666564941406,286.6666564941406,79645800,-1.92,0.6,2.13,0.0,301.51666259765625,-0.049251029696264145,309.8529968261719,331.3413977050781,304.3276521008595,315.54847579404446,-11.220823693184968,38.943780219793986,0.0850236
2022-02-14,287.19000244140625,299.6266784667969,284.3833312988281,291.9200134277344,291.9200134277344,67756500,-0.35,0.22,-0.59,0.0,286.6666564941406,0.01832566437213505,306.9554977416992,329.9491314697266,302.4187846126864,313.79821932246597,-11.37943470977956,41.255648471624,0.11985
2022-02-15,300.0,307.6666564941406,297.7933349609375,307.4766540527344,307.4766540527344,57286200,1.87,1.32,-1.42,0.0,291.9200134277344,0.05329076428276847,305.15416412353517,329.3321978759766,303.1969183726938,313.3299552284118,-10.13303685571799,47.584910735782586,0.128701
2022-02-16,304.6833190917969,308.80999755859375,300.4033203125,307.7966613769531,307.7966613769531,51294300,-0.02,-0.09,0.31,0.0,307.4766540527344,0.0010407532409399333,303.94983062744143,328.76139770507814,303.90457114257987,312.92008160978526,-9.015510467205388,47.70971710575339,0.136025
2022-02-17,304.4200134277344,306.1666564941406,291.3666687011719,292.1166687011719,292.1166687011719,55178400,-2.28,-0.28,1.1,0.0,307.7966613769531,-0.050942699006660895,301.95116424560547,327.59206420898437,302.0910476900555,311.37908806099904,-9.28804037094352,42.38427354525627,0.141826
2022-02-18,295.3333435058594,295.6233215332031,279.2033386230469,285.6600036621094,285.6600036621094,68501700,-0.87,-0.09,0.94,0.0,292.1166687011719,-0.022103035296720808,300.5024978637695,326.1788641357422,299.5631947626792,309.4739706981183,-9.91077593543912,40.38524607213682,0.146105
2022-02-22,278.0433349609375,285.57666015625,267.0333251953125,273.84332275390625,273.84332275390625,83288100,-1.18,-0.49,0.11,0.0,285.6600036621094,-0.04136624223452853,298.69466400146484,324.96373046875,295.6062913767141,306.8346634429915,-11.228372066277359,36.950415785515986,0.147063
2022-02-23,276.80999755859375,278.4333190917969,253.52000427246094,254.67999267578125,254.67999267578125,95256900,-1.96,-0.2,1.26,0.0,273.84332275390625,-0.06997917599526952,296.1219970703125,323.2771301269531,289.3099377304168,302.97135449727216,-13.661416766855382,32.17164717185514,0.14278
2022-02-24,233.4633331298828,267.49334716796875,233.3333282470703,266.92333984375,266.92333984375,135322200,1.89,1.51,-3.86,0.0,254.67999267578125,0.04807345500262781,293.8446640014648,322.17286376953126,285.86584574785263,300.30113118960384,-14.435285441751205,37.71407983375694,0.136653
2022-02-25,269.74334716796875,273.1666564941406,260.79998779296875,269.9566650390625,269.9566650390625,76067700,2.23,-0.42,1.22,0.0,266.92333984375,0.011364031324829556,293.5241638183594,321.1819305419922,283.41827948496183,298.0533929562304,-14.635113471268596,39.04305192661,0.128681
2022-02-28,271.6700134277344,292.28668212890625,271.57000732421875,290.1433410644531,290.1433410644531,99006900,0.05,0.64,-0.5,0.0,269.9566650390625,0.07477746853358716,293.9254974365234,320.47819763183594,284.4529043433451,297.46746318646916,-13.014558843124064,47.12808080790968,0.0948945
2022-03-01,289.8933410644531,296.6266784667969,284.59332275390625,288.1233215332031,288.1233215332031,74766900,-1.57,-0.1,-0.81,0.0,290.1433410644531,-0.006962143345558526,292.7196640014648,320.06119750976563,285.01758391101555,296.7753045454865,-11.757720634470957,46.46395557860212,0.0819821
2022-03-02,290.7099914550781,295.49334716796875,281.42333984375,293.2966613769531,293.2966613769531,74643300,1.81,0.42,1.34,0.0,288.1233215332031,0.017955297114516388,291.8636642456055,319.7099975585937,286.2912881365444,296.5176272737433,-10.22633913719892,48.46684547594204,0.0700865
2022-03-03,292.92333984375,295.4800109863281,277.5333251953125,279.7633361816406,279.7633361816406,61623600,-0.88,-0.57,1.52,0.0,293.2966613769531,-0.046142104488257674,290.7574981689453,319.3056640625,285.28698783578994,295.27656867432825,-9.989580838538302,43.845638815324975,0.0592031
2022-03-04,283.0333251953125,285.2166748046875,275.0533447265625,279.42999267578125,279.42999267578125,66999600,-1.1,-0.66,0.68,0.0,279.7633361816406,-0.0011915196265851885,289.87666473388674,318.6373974609375,284.38591165732703,294.10274822999145,-9.71683657266442,43.73502428669971,0.0493278
2022-03-07,285.4333190917969,288.71331787109375,268.19000244140625,268.1933288574219,268.1933288574219,72494100,-3.12,0.58,0.89,0.0,279.42999267578125,-0.04021280504200249,287.89766387939454,317.2754638671875,281.8947450727262,292.1835319801715,-10.288786907445285,40.065680782989595,0.0245072
2022-03-08,265.1766662597656,283.3299865722656,260.72332763671875,274.79998779296875,274.79998779296875,80399100,-0.52,1.01,0.32,0.0,268.1933288574219,0.024633942103232314,286.5153305053711,315.65813049316404,280.8032439527635,290.8958620403787,-10.092618087615165,43.0890025977714,0.016214
2022-03-09,279.82666015625,286.85333251953125,277.336669921875,286.3233337402344,286.3233337402344,59184000,2.8,0.32,-2.09,0.0,274.79998779296875,0.04193357517885767,285.46483001708987,314.0916638183594,281.6524885354513,290.557156240368,-8.904667704916676,48.01473132421373,0.00770444
2022-03-10,283.8166809082031,284.8166809082031,270.1199951171875,279.4333190917969,279.4333190917969,58648500,-0.47,0.11,1.16,0.0,286.3233337402344,-0.024063755330148665,283.90316314697264,312.42386352539063,281.3110778518122,289.7331683034368,-8.422090451624626,45.480060557048716,-0.00102472
2022-03-11,280.0666809082031,281.26666259765625,264.5899963378906,265.1166687011719,265.1166687011719,67037100,-1.49,-0.44,1.79,0.0,279.4333190917969,-0.051234585901052926,282.0831634521484,310.48493041992185,278.8196302901752,287.9097238884542,-9.090093598278997,40.67518100701647,-0.00997674
